,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1041,Unlabeled 1041,Unlabeled 1041,Unlabeled 1042,Unlabeled 1042,Unlabeled 1042,Unlabeled 1043,Unlabeled 1043,Unlabeled 1043,Unlabeled 1044,Unlabeled 1044,Unlabeled 1044,Unlabeled 1045,Unlabeled 1045,Unlabeled 1045,Unlabeled 1046,Unlabeled 1046,Unlabeled 1046,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050,Unlabeled 1051,Unlabeled 1051,Unlabeled 1051,Unlabeled 1052,Unlabeled 1052,Unlabeled 1052,Unlabeled 1053,Unlabeled 1053,Unlabeled 1053
,ID,"C4310","C4310","C4310","C4380","C4380","C4380","C4390","C4390","C4390","C43A0","C43A0","C43A0","C43B0","C43B0","C43B0","C43C0","C43C0","C43C0","C43D0","C43D0","C43D0","C43E0","C43E0","C43E0","C43F0","C43F0","C43F0","C4400","C4400","C4400","C4410","C4410","C4410","C4350","C4350","C4350","C4420","C4420","C4420"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4478,37.316667,,,,,,,,,,0.083712,0.492666,-0.309764,-0.210231,0.405104,-0.415068,-0.369400,0.357755,-0.471877,,,,,,,,,,,,,,,,,,,,,
4479,37.325000,,,,,,,,,,0.082171,0.494397,-0.311181,-0.212143,0.406359,-0.417078,-0.371102,0.359833,-0.474144,,,,,,,,,,,,,,,,,,,,,
4480,37.333333,,,,,,,,,,0.079963,0.494123,-0.311744,-0.213778,0.408244,-0.419021,-0.372794,0.361788,-0.476367,,,,,,,,,,,,,,,,,,,,,
4481,37.341667,,,,,,,,,,0.078455,0.496036,-0.313262,-0.215733,0.410029,-0.420960,-0.374623,0.364075,-0.478515,,,,,,,,,,,,,,,,,,,,,
4482,37.350000,,,,,,,,,,0.076930,0.497845,-0.314553,-0.217393,0.412152,-0.422883,-0.376209,0.366497,-0.480678,,,,,,,,,,,,,,,,,,,,,
4483,37.358333,,,,,,,,,,0.075012,0.498240,-0.316000,-0.219296,0.414302,-0.424709,-0.378220,0.368726,-0.482721,,,,,,,,,,,,,,,,,,,,,
4484,37.366667,,,,,,,,,,0.073555,0.500820,-0.317808,-0.221097,0.416610,-0.426560,-0.379812,0.371529,-0.484647,,,,,,,,,,,,,,,,,,,,,
4485,37.375000,,,,,,,,,,0.071503,0.502483,-0.319595,-0.222723,0.419524,-0.428327,-0.381740,0.374273,-0.486544,,,,,,,,,,,,,,,,,,,,,
4486,37.383333,,,,,,,,,,0.069754,0.505543,-0.321314,-0.225001,0.421904,-0.429960,-0.383695,0.377025,-0.488644,,,,,,,,,,,,,,,,,,,,,
4487,37.391667,,,,,,,,,,0.067624,0.507501,-0.323152,-0.226749,0.424715,-0.431771,-0.385737,0.380135,-0.490214,,,,,,,,,,,,,,,,,,,,,
4488,37.400000,,,,,,,,,,0.065842,0.510850,-0.325030,-0.228571,0.427646,-0.433612,-0.387854,0.383228,-0.491886,,,,,,,,,,,,,,,,,,,,,
4489,37.408333,,,,,,,,,,0.064293,0.514344,-0.327314,-0.230663,0.432011,-0.436279,-0.389570,0.386595,-0.493528,,,,,,,,,,,,,,,,,,,,,
4490,37.416667,,,,,,,,,,0.062334,0.516986,-0.329551,-0.232567,0.434591,-0.437560,-0.391786,0.389806,-0.495061,,,,,,,,,,,,,,,,,,,,,
4491,37.425000,,,,,,,,,,0.060802,0.520435,-0.332093,-0.234541,0.437932,-0.439306,-0.393733,0.393740,-0.496931,,,,,,,,,,,,,,,,,,,,,
4492,37.433333,,,,,,,,,,0.059410,0.523954,-0.334740,-0.236203,0.441989,-0.441411,-0.395790,0.397242,-0.498577,,,,,,,,,,,,,,,,,,,,,
4493,37.441667,,,,,,,,,,0.057638,0.527777,-0.337813,-0.238064,0.445792,-0.443792,-0.397768,0.400827,-0.500245,,,,,,,,,,,,,,,,,,,,,
4494,37.450000,,,,,,,,,,0.056285,0.533068,-0.341361,-0.239761,0.449295,-0.445981,-0.399530,0.405035,-0.502065,,,,,,,,,,,,,,,,,,,,,
4495,37.458333,,,,,,,,,,0.055060,0.536738,-0.344382,-0.241114,0.453653,-0.448378,-0.401191,0.408718,-0.504033,,,,,,,,,,,,,,,,,,,,,
4496,37.466667,,,,,,,,,,0.053556,0.540368,-0.347574,-0.242562,0.457633,-0.450914,-0.402621,0.412659,-0.505976,,,,,,,,,,,,,,,,,,,,,
4497,37.475000,,,,,,,,,,0.052560,0.545321,-0.351182,-0.243736,0.461864,-0.453354,-0.404253,0.416724,-0.508346,,,,,,,,,,,,,,,,,,,,,
4498,37.483333,,,,,,,,,,0.052086,0.549584,-0.354738,-0.245068,0.466250,-0.456247,-0.405443,0.420781,-0.510458,,,,,,,,,,,,,,,,,,,,,
4499,37.491667,,,,,,,,,,0.050866,0.554497,-0.358364,-0.246258,0.470152,-0.458825,-0.406821,0.425180,-0.513052,,,,,,,,,,,,,,,,,,,,,
4500,37.500000,,,,,,,,,,0.049746,0.559100,-0.361668,-0.247425,0.475168,-0.461818,-0.407942,0.429574,-0.515383,,,,,,,,,,,,,,,,,,,,,
4501,37.508333,,,,,,,,,,0.048747,0.564071,-0.365204,-0.248611,0.479417,-0.464586,-0.409143,0.434193,-0.518073,,,,,,,,,,,,,,,,,,,,,
4502,37.516667,,,,,,,,,,0.048033,0.569076,-0.368326,-0.249549,0.484598,-0.467811,-0.410086,0.438919,-0.520627,,,,,,,,,,,,,,,,,,,,,
4503,37.525000,,,,,,,,,,0.047027,0.574265,-0.371983,-0.250580,0.489841,-0.471197,-0.411087,0.443403,-0.523345,,,,,,,,,,,,,,,,,,,,,
4504,37.533333,,,,,,,,,,0.046535,0.579700,-0.375429,-0.251293,0.494161,-0.473782,-0.411876,0.448210,-0.526265,,,,,,,,,,,,,,,,,,,,,
4505,37.541667,,,,,,,,,,0.045682,0.584098,-0.378817,-0.252245,0.499377,-0.477238,-0.412493,0.453295,-0.529313,,,,,,,,,,,,,,,,,,,,,
4506,37.550000,,,,,,,,,,0.045012,0.589595,-0.382212,-0.252901,0.503708,-0.479949,-0.413448,0.457723,-0.532323,,,,,,,,,,,,,,,,,,,,,
4507,37.558333,,,,,,,,,,0.044138,0.593774,-0.385355,-0.253622,0.508990,-0.483355,-0.414167,0.462712,-0.535618,,,,,,,,,,,,,,,,,,,,,
4508,37.566667,,,,,,,,,,0.043558,0.598845,-0.388710,-0.254232,0.513222,-0.486557,-0.414901,0.467615,-0.539163,,,,,,,,,,,,,,,,,,,,,
4509,37.575000,,,,,,,,,,0.042678,0.603072,-0.391847,-0.254860,0.518470,-0.490037,-0.415340,0.472412,-0.542701,,,,,,,,,,,,,,,,,,,,,
4510,37.583333,,,,,,,,,,0.042175,0.607193,-0.395010,-0.255496,0.523046,-0.493538,-0.416267,0.477153,-0.546305,,,,,,,,,,,,,,,,,,,,,
4511,37.591667,,,,,,,,,,0.041865,0.612073,-0.398489,-0.256252,0.527315,-0.497082,-0.416744,0.481873,-0.549929,,,,,,,,,,,,,,,,,,,,,
4512,37.600000,,,,,,,,,,0.041060,0.615737,-0.401681,-0.256627,0.532202,-0.500882,-0.417367,0.486774,-0.553819,,,,,,,,,,,,,,,,,,,,,
4513,37.608333,,,,,,,,,,0.040657,0.619148,-0.404703,-0.257360,0.536324,-0.504512,-0.417826,0.491707,-0.557873,,,,,,,,,,,,,,,,,,,,,
4514,37.616667,,,,,,,,,,0.039858,0.622959,-0.408251,-0.257882,0.540630,-0.508620,-0.418555,0.496047,-0.562182,,,,,,,,,,,,,,,,,,,,,
4515,37.625000,,,,,,,,,,0.039282,0.625854,-0.411476,-0.258124,0.544786,-0.512424,-0.418914,0.500457,-0.566606,,,,,,,,,,,,,,,,,,,,,
4516,37.633333,,,,,,,,,,0.038821,0.628598,-0.414733,-0.258746,0.548778,-0.516650,-0.419494,0.504926,-0.571134,,,,,,,,,,,,,,,,,,,,,
4517,37.641667,,,,,,,,,,0.038594,0.631038,-0.418137,-0.258963,0.551987,-0.520848,-0.419918,0.509154,-0.576061,,,,,,,,,,,,,,,,,,,,,
4518,37.650000,,,,,,,,,,0.037993,0.632924,-0.421380,-0.259644,0.555401,-0.525246,-0.420247,0.513054,-0.581236,,,,,,,,,,,,,,,,,,,,,
4519,37.658333,,,,,,,,,,0.037601,0.634587,-0.424710,-0.259944,0.558445,-0.529864,-0.420724,0.516798,-0.585951,,,,,,,,,,,,,,,,,,,,,
4520,37.666667,,,,,,,,,,0.037331,0.635847,-0.428095,-0.260141,0.560614,-0.534535,-0.420947,0.520584,-0.591480,,,,,,,,,,,,,,,,,,,,,
4521,37.675000,,,,,,,,,,0.036822,0.636464,-0.431336,-0.260498,0.563605,-0.539529,-0.421216,0.524189,-0.597337,,,,,,,,,,,,,,,,,,,,,
4522,37.683333,,,,,,,,,,0.036385,0.637266,-0.434488,-0.260915,0.565894,-0.543950,-0.421141,0.527223,-0.602720,,,,,,,,,,,,,,,,,,,,,
4523,37.691667,,,,,,,,,,0.035868,0.637578,-0.437719,-0.261019,0.568140,-0.548609,-0.421645,0.530459,-0.608215,,,,,,,,,,,,,,,,,,,,,
4524,37.700000,,,,,,,,,,0.035370,0.637683,-0.440281,-0.261676,0.570249,-0.553557,-0.422012,0.533546,-0.613993,,,,,,,,,,,,,,,,,,,,,
4525,37.708333,,,,,,,,,,0.034400,0.637589,-0.443078,-0.261937,0.572418,-0.558063,-0.422210,0.537058,-0.619533,,,,,,,,,,,,,,,,,,,,,
4526,37.716667,,,,,,,,,,0.033394,0.637306,-0.444982,-0.262682,0.574333,-0.562255,-0.422636,0.540034,-0.625216,,,,,,,,,,,,,,,,,,,,,
4527,37.725000,,,,,,,,,,0.032306,0.636978,-0.447139,-0.263385,0.575823,-0.566446,-0.423044,0.543002,-0.630860,,,,,,,,,,,,,,,,,,,,,
4528,37.733333,,,,,,,,,,0.031057,0.636167,-0.448834,-0.263983,0.578179,-0.570823,-0.423606,0.546188,-0.635919,,,,,,,,,,,,,,,,,,,,,
4529,37.741667,,,,,,,,,,0.029612,0.635292,-0.450478,-0.265148,0.580009,-0.574736,-0.424506,0.549643,-0.641135,,,,,,,,,,,,,,,,,,,,,
4530,37.750000,,,,,,,,,,0.028118,0.634087,-0.451680,-0.266205,0.581239,-0.578610,-0.425017,0.552469,-0.646318,,,,,,,,,,,,,,,,,,,,,
4531,37.758333,,,,,,,,,,0.025966,0.632499,-0.452702,-0.267652,0.582711,-0.581977,-0.426169,0.555171,-0.651278,,,,,,,,,,,,,,,,,,,,,
4532,37.766667,,,,,,,,,,0.023859,0.630745,-0.453282,-0.269176,0.583604,-0.585361,-0.427516,0.558176,-0.656037,,,,,,,,,,,,,,,,,,,,,
4533,37.775000,,,,,,,,,,0.021425,0.628544,-0.453885,-0.270753,0.584831,-0.588548,-0.428711,0.560984,-0.660581,,,,,,,,,,,,,,,,,,,,,
4534,37.783333,,,,,,,,,,0.018863,0.625915,-0.454096,-0.272721,0.585825,-0.591331,-0.430252,0.563506,-0.664792,,,,,,,,,,,,,,,,,,,,,
4535,37.791667,,,,,,,,,,0.015533,0.622907,-0.454045,-0.274957,0.586254,-0.593960,-0.432010,0.565843,-0.668858,,,,,,,,,,,,,,,,,,,,,
4536,37.800000,,,,,,,,,,0.012585,0.620126,-0.453770,-0.277336,0.586811,-0.596313,-0.434006,0.568009,-0.672799,,,,,,,,,,,,,,,,,,,,,
4537,37.808333,,,,,,,,,,0.009046,0.616693,-0.453273,-0.280007,0.586226,-0.598074,-0.436148,0.570098,-0.675961,,,,,,,,,,,,,,,,,,,,,
4538,37.816667,,,,,,,,,,0.005154,0.612586,-0.452164,-0.282967,0.586235,-0.599884,-0.438653,0.571479,-0.678999,,,,,,,,,,,,,,,,,,,,,
4539,37.825000,,,,,,,,,,0.001031,0.608548,-0.451261,-0.286234,0.585760,-0.601408,-0.441228,0.572818,-0.681548,,,,,,,,,,,,,,,,,,,,,
4540,37.833333,,,,,,,,,,-0.003783,0.604136,-0.450015,-0.289637,0.584717,-0.602399,-0.444063,0.573990,-0.683813,,,,,,,,,,,,,,,,,,,,,
4541,37.841667,,,,,,,,,,-0.008146,0.599512,-0.448295,-0.293455,0.583958,-0.602970,-0.447378,0.574770,-0.685856,,,,,,,,,,,,,,,,,,,,,
4542,37.850000,,,,,,,,,,-0.013103,0.594874,-0.446478,-0.297366,0.582101,-0.603052,-0.450796,0.575221,-0.687206,,,,,,,,,,,,,,,,,,,,,
4543,37.858333,,,,,,,,,,-0.018751,0.589534,-0.444143,-0.301601,0.580575,-0.602790,-0.454698,0.575224,-0.688050,,,,,,,,,,,,,,,,,,,,,
4544,37.866667,,,,,,,,,,-0.023957,0.584580,-0.441555,-0.306041,0.578419,-0.602164,-0.458708,0.574879,-0.688451,,,,,,,,,,,,,,,,,,,,,
4545,37.875000,,,,,,,,,,-0.029767,0.579346,-0.438893,-0.311011,0.576365,-0.601311,-0.463100,0.573876,-0.688156,,,,,,,,,,,,,,,,,,,,,
4546,37.883333,,,,,,,,,,-0.035998,0.573417,-0.435968,-0.316488,0.573558,-0.599849,-0.467794,0.572894,-0.687600,,,,,,,,,,,,,,,,,,,,,
4547,37.891667,,,,,,,,,,-0.042627,0.567917,-0.432692,-0.321822,0.570342,-0.597862,-0.473146,0.571505,-0.686496,,,,,,,,,,,,,,,,,,,,,
4548,37.900000,,,,,,,,,,-0.049097,0.562004,-0.429258,-0.327856,0.566982,-0.595804,-0.478496,0.569262,-0.684908,,,,,,,,,,,,,,,,,,,,,
4549,37.908333,,,,,,,,,,-0.055872,0.556143,-0.425497,-0.333947,0.563502,-0.592933,-0.484492,0.567241,-0.682866,,,,,,,,,,,,,,,,,,,,,
4550,37.916667,,,,,,,,,,-0.063024,0.549922,-0.421751,-0.340532,0.559574,-0.590117,-0.490449,0.564289,-0.680468,,,,,,,,,,,,,,,,,,,,,
4551,37.925000,,,,,,,,,,-0.070293,0.543572,-0.417514,-0.347341,0.555287,-0.586645,-0.497203,0.561079,-0.677383,,,,,,,,,,,,,,,,,,,,,
4552,37.933333,,,,,,,,,,-0.077808,0.537011,-0.413455,-0.354454,0.550908,-0.583075,-0.504104,0.557924,-0.674135,,,,,,,,,,,,,,,,,,,,,
4553,37.941667,,,,,,,,,,-0.085724,0.530694,-0.408941,-0.361824,0.546277,-0.578968,-0.511088,0.553950,-0.670269,,,,,,,,,,,,,,,,,,,,,
4554,37.950000,,,,,,,,,,-0.093697,0.524031,-0.404049,-0.369620,0.541386,-0.574419,-0.518599,0.550195,-0.666164,,,,,,,,,,,,,,,,,,,,,
4555,37.958333,,,,,,,,,,-0.101795,0.517233,-0.399167,-0.377638,0.536346,-0.569644,-0.526851,0.545730,-0.661252,,,,,,,,,,,,,,,,,,,,,
4556,37.966667,,,,,,,,,,-0.110656,0.510243,-0.394060,-0.386327,0.530840,-0.564375,-0.535289,0.541000,-0.655828,,,,,,,,,,,,,,,,,,,,,
4557,37.975000,,,,,,,,,,-0.119223,0.503419,-0.388493,-0.394976,0.525130,-0.558879,-0.544066,0.536294,-0.650348,,,,,,,,,,,,,,,,,,,,,
4558,37.983333,,,,,,,,,,-0.128349,0.496502,-0.382432,-0.404010,0.519446,-0.552914,-0.552907,0.531523,-0.644662,,,,,,,,,,,,,,,,,,,,,
4559,37.991667,,,,,,,,,,-0.137896,0.489572,-0.376519,-0.413340,0.513589,-0.546299,-0.562248,0.526375,-0.637835,,,,,,,,,,,,,,,,,,,,,
4560,38.000000,,,,,,,,,,-0.147354,0.482154,-0.370251,-0.422940,0.507744,-0.539627,-0.571978,0.521367,-0.630916,,,,,,,,,,,,,,,,,,,,,
4561,38.008333,,,,,,,,,,-0.157376,0.474785,-0.363226,-0.432871,0.501758,-0.532691,-0.581905,0.516163,-0.623772,,,,,,,,,,,,,,,,,,,,,
4562,38.016667,,,,,,,,,,-0.167292,0.467751,-0.356449,-0.443021,0.495653,-0.525366,-0.591974,0.510587,-0.616190,,,,,,,,,,,,,,,,,,,,,
4563,38.025000,,,,,,,,,,-0.177644,0.460603,-0.348961,-0.453729,0.489782,-0.517767,-0.602728,0.505081,-0.608311,,,,,,,,,,,,,,,,,,,,,
4564,38.033333,,,,,,,,,,-0.188282,0.453076,-0.341349,-0.464297,0.483417,-0.509662,-0.613596,0.499730,-0.600104,,,,,,,,,,,,,,,,,,,,,
4565,38.041667,,,,,,,,,,-0.199457,0.445793,-0.333683,-0.475321,0.477383,-0.501496,-0.624604,0.494022,-0.591614,,,,,,,,,,,,,,,,,,,,,
4566,38.050000,,,,,,,,,,-0.210467,0.438184,-0.325502,-0.486559,0.470994,-0.492908,-0.635900,0.488397,-0.582979,,,,,,,,,,,,,,,,,,,,,
4567,38.058333,,,,,,,,,,-0.221849,0.430345,-0.317169,-0.497966,0.464931,-0.484282,-0.647431,0.482781,-0.573969,,,,,,,,,,,,,,,,,,,,,
4568,38.066667,,,,,,,,,,-0.233443,0.422870,-0.308462,-0.509658,0.458373,-0.475281,-0.658946,0.477296,-0.565097,,,,,,,,,,,,,,,,,,,,,
4569,38.075000,,,,,,,,,,-0.245694,0.414984,-0.299743,-0.521603,0.452057,-0.466227,-0.670883,0.471933,-0.555768,,,,,,,,,,,,,,,,,,,,,
4570,38.083333,,,,,,,,,,-0.257388,0.407007,-0.290463,-0.533688,0.445721,-0.456685,-0.682863,0.466112,-0.546474,,,,,,,,,,,,,,,,,,,,,
4571,38.091667,,,,,,,,,,-0.269763,0.398838,-0.280814,-0.546053,0.439357,-0.447150,-0.694957,0.460582,-0.536803,,,,,,,,,,,,,,,,,,,,,
4572,38.100000,,,,,,,,,,-0.282803,0.391228,-0.271093,-0.558149,0.432749,-0.437362,-0.707420,0.455062,-0.526729,,,,,,,,,,,,,,,,,,,,,
4573,38.108333,,,,,,,,,,-0.295182,0.383195,-0.261021,-0.570871,0.426384,-0.426973,-0.719747,0.449710,-0.516858,,,,,,,,,,,,,,,,,,,,,
4574,38.116667,,,,,,,,,,-0.308435,0.374959,-0.250324,-0.583558,0.420195,-0.416826,-0.732194,0.444145,-0.506513,,,,,,,,,,,,,,,,,,,,,
4575,38.125000,,,,,,,,,,-0.321812,0.366872,-0.239316,-0.596263,0.413921,-0.406600,-0.744681,0.439063,-0.496387,,,,,,,,,,,,,,,,,,,,,
4576,38.133333,,,,,,,,,,-0.335458,0.358707,-0.228242,-0.609296,0.407782,-0.395929,-0.757068,0.433716,-0.486178,,,,,,,,,,,,,,,,,,,,,
4577,38.141667,,,,,,,,,,-0.348879,0.351035,-0.216860,-0.622155,0.401369,-0.385042,-0.769713,0.428325,-0.475434,,,,,,,,,,,,,,,,,,,,,
4578,38.150000,,,,,,,,,,-0.362928,0.342892,-0.204968,-0.635127,0.395328,-0.373860,-0.782033,0.423351,-0.464870,,,,,,,,,,,,,,,,,,,,,
4579,38.158333,,,,,,,,,,-0.376850,0.335118,-0.192329,-0.648068,0.389376,-0.362726,-0.794724,0.418204,-0.454185,,,,,,,,,,,,,,,,,,,,,
4580,38.166667,,,,,,,,,,-0.390877,0.327379,-0.180128,-0.660965,0.383269,-0.351510,-0.806865,0.413233,-0.443563,,,,,,,,,,,,,,,,,,,,,
4581,38.175000,,,,,,,,,,-0.404895,0.319790,-0.167318,-0.673977,0.376992,-0.339911,-0.819196,0.407984,-0.432829,,,,,,,,,,,,,,,,,,,,,
4582,38.183333,,,,,,,,,,-0.419107,0.311975,-0.154556,-0.686915,0.371034,-0.328440,-0.831534,0.402728,-0.422034,,,,,,,,,,,,,,,,,,,,,
4583,38.191667,,,,,,,,,,-0.433161,0.304374,-0.141404,-0.699588,0.364988,-0.316827,-0.843512,0.397626,-0.411127,,,,,,,,,,,,,,,,,,,,,
4584,38.200000,,,,,,,,,,-0.447325,0.296902,-0.128002,-0.712466,0.358729,-0.305017,-0.855529,0.392082,-0.400349,,,,,,,,,,,,,,,,,,,,,
4585,38.208333,,,,,,,,,,-0.461394,0.289385,-0.114459,-0.724880,0.352449,-0.293126,-0.867406,0.386522,-0.389554,,,,,,,,,,,,,,,,,,,,,
4586,38.216667,,,,,,,,,,-0.475466,0.281936,-0.100945,-0.737534,0.346155,-0.281284,-0.879228,0.380999,-0.378407,,,,,,,,,,,,,,,,,,,,,
4587,38.225000,,,,,,,,,,-0.489310,0.274422,-0.087140,-0.749875,0.339863,-0.269287,-0.890826,0.375097,-0.367131,,,,,,,,,,,,,,,,,,,,,
4588,38.233333,,,,,,,,,,-0.503286,0.267044,-0.073331,-0.762349,0.333375,-0.257051,-0.902657,0.369047,-0.355953,,,,,,,,,,,,,,,,,,,,,
4589,38.241667,,,,,,,,,,-0.516790,0.259725,-0.059295,-0.774673,0.326802,-0.244685,-0.914310,0.363099,-0.344482,,,,,,,,,,,,,,,,,,,,,
4590,38.250000,,,,,,,,,,-0.530311,0.252711,-0.045216,-0.786849,0.320137,-0.232186,-0.925540,0.356813,-0.332893,,,,,,,,,,,,,,,,,,,,,
4591,38.258333,,,,,,,,,,-0.543617,0.245206,-0.031095,-0.799062,0.313506,-0.219624,-0.936911,0.350482,-0.321347,,,,,,,,,,,,,,,,,,,,,
4592,38.266667,,,,,,,,,,-0.557101,0.237921,-0.016740,-0.811023,0.306734,-0.206918,-0.948297,0.344153,-0.309484,,,,,,,,,,,,,,,,,,,,,
4593,38.275000,,,,,,,,,,-0.570377,0.230900,-0.002451,-0.823098,0.300129,-0.194017,-0.959645,0.337662,-0.297307,,,,,,,,,,,,,,,,,,,,,
4594,38.283333,,,,,,,,,,-0.583462,0.223785,0.011825,-0.835086,0.293334,-0.180988,-0.971002,0.330941,-0.284976,,,,,,,,,,,,,,,,,,,,,
4595,38.291667,,,,,,,,,,-0.595946,0.216909,0.026288,-0.847079,0.286502,-0.167726,-0.982278,0.324075,-0.272477,,,,,,,,,,,,,,,,,,,,,
4596,38.300000,,,,,,,,,,-0.608921,0.210134,0.040967,-0.858592,0.279766,-0.154151,-0.993658,0.317224,-0.259296,,,,,,,,,,,,,,,,,,,,,
4597,38.308333,,,,,,,,,,-0.621553,0.203162,0.055958,-0.870593,0.272896,-0.140361,-1.004918,0.310249,-0.246258,,,,,,,,,,,,,,,,,,,,,
4598,38.316667,,,,,,,,,,-0.633859,0.196512,0.070872,-0.882354,0.266157,-0.126182,-1.016209,0.303693,-0.233112,,,,,,,,,,,,,,,,,,,,,
4599,38.325000,,,,,,,,,,-0.646214,0.190045,0.085908,-0.893887,0.259379,-0.112376,-1.027481,0.296828,-0.219284,,,,,,,,,,,,,,,,,,,,,
4600,38.333333,,,,,,,,,,-0.658481,0.183497,0.100965,-0.905564,0.252719,-0.097887,-1.038969,0.289885,-0.205376,,,,,,,,,,,,,,,,,,,,,
4601,38.341667,,,,,,,,,,-0.670446,0.177533,0.116138,-0.916882,0.246276,-0.083369,-1.050336,0.283046,-0.190932,,,,,,,,,,,,,,,,,,,,,
4602,38.350000,,,,,,,,,,-0.682104,0.171317,0.131640,-0.928464,0.239703,-0.068328,-1.061761,0.276113,-0.176381,,,,,,,,,,,,,,,,,,,,,
4603,38.358333,,,,,,,,,,-0.693540,0.165606,0.147283,-0.939854,0.233218,-0.053225,-1.073004,0.269454,-0.161414,,,,,,,,,,,,,,,,,,,,,
4604,38.366667,,,,,,,,,,-0.704908,0.159975,0.163042,-0.951026,0.226849,-0.037900,-1.084166,0.262879,-0.146226,,,,,,,,,,,,,,,,,,,,,
4605,38.375000,,,,,,,,,,-0.716174,0.154739,0.178871,-0.962368,0.220438,-0.021927,-1.095399,0.256151,-0.130586,,,,,,,,,,,,,,,,,,,,,
4606,38.383333,,,,,,,,,,-0.727011,0.149697,0.195142,-0.973559,0.214400,-0.005860,-1.106685,0.249662,-0.114443,,,,,,,,,,,,,,,,,,,,,
4607,38.391667,,,,,,,,,,-0.737771,0.144704,0.211440,-0.984502,0.208793,0.010387,-1.117874,0.243324,-0.098077,,,,,,,,,,,,,,,,,,,,,
4608,38.400000,,,,,,,,,,-0.748146,0.140102,0.227969,-0.995085,0.203006,0.027140,-1.129008,0.237103,-0.081199,,,,,,,,,,,,,,,,,,,,,
4609,38.408333,,,,,,,,,,-0.758251,0.135749,0.244500,-1.005955,0.197814,0.043971,-1.139636,0.231258,-0.064260,,,,,,,,,,,,,,,,,,,,,
4610,38.416667,,,,,,,,,,-0.767911,0.131840,0.261155,-1.016416,0.192550,0.061133,-1.150439,0.225662,-0.046983,,,,,,,,,,,,,,,,,,,,,
4611,38.425000,,,,,,,,,,-0.777650,0.127787,0.277943,-1.026619,0.187476,0.078540,-1.161252,0.219913,-0.029192,,,,,,,,,,,,,,,,,,,,,
4612,38.433333,,,,,,,,,,-0.787124,0.124043,0.294925,-1.036709,0.182676,0.096180,-1.171697,0.214297,-0.011222,,,,,,,,,,,,,,,,,,,,,
4613,38.441667,,,,,,,,,,-0.796142,0.120852,0.311998,-1.046579,0.178201,0.113962,-1.182096,0.209445,0.006952,,,,,,,,,,,,,,,,,,,,,
4614,38.450000,,,,,,,,,,-0.804971,0.117663,0.329169,-1.056156,0.173935,0.131881,-1.192243,0.204364,0.025403,,,,,,,,,,,,,,,,,,,,,
4615,38.458333,,,,,,,,,,-0.813125,0.114881,0.346580,-1.065735,0.169682,0.150131,-1.202194,0.199332,0.044120,,,,,,,,,,,,,,,,,,,,,
4616,38.466667,,,,,,,,,,-0.821221,0.112312,0.364059,-1.074877,0.165939,0.168436,-1.212018,0.194926,0.062949,,,,,,,,,,,,,,,,,,,,,
4617,38.475000,,,,,,,,,,-0.829124,0.110245,0.381609,-1.083735,0.162579,0.187038,-1.221689,0.190356,0.081939,,,,,,,,,,,,,,,,,,,,,
4618,38.483333,,,,,,,,,,-0.836786,0.108547,0.399279,-1.092699,0.159042,0.205917,-1.231122,0.186278,0.101377,,,,,,,,,,,,,,,,,,,,,
4619,38.491667,,,,,,,,,,-0.844005,0.106739,0.417148,-1.101356,0.155914,0.224601,-1.240062,0.182736,0.120678,,,,,,,,,,,,,,,,,,,,,
4620,38.500000,,,,,,,,,,-0.851687,0.105374,0.434975,-1.109524,0.152794,0.243528,-1.249183,0.178878,0.140395,,,,,,,,,,,,,,,,,,,,,
4621,38.508333,,,,,,,,,,-0.858581,0.104146,0.452803,-1.117866,0.150403,0.262582,-1.257900,0.175517,0.159930,,,,,,,,,,,,,,,,,,,,,
4622,38.516667,,,,,,,,,,-0.865496,0.103241,0.470684,-1.125637,0.148245,0.281884,-1.266312,0.172251,0.179839,,,,,,,,,,,,,,,,,,,,,
4623,38.525000,,,,,,,,,,-0.871976,0.102896,0.488985,-1.133343,0.146044,0.301072,-1.274669,0.169345,0.199609,,,,,,,,,,,,,,,,,,,,,
4624,38.533333,,,,,,,,,,-0.878516,0.102753,0.507283,-1.140852,0.144498,0.320531,-1.282607,0.166837,0.219399,,,,,,,,,,,,,,,,,,,,,
